rank,file_path,hotspot_score,total_churn,commit_count,unique_contributors,sonar_issue_count,github_issue_signal,github_issue_matches,highest_severity,severity_breakdown
2862,AnkiDroid/src/main/res/menu/activity_study_options.xml,0.0001627286337303912,10.0,1.0,1.0,0.0,0.010068892421833599,0,NONE,
2863,AnkiDroid/src/main/res/menu/filtered_options.xml,0.0001627286337303912,10.0,1.0,1.0,0.0,0.010068892421833599,0,NONE,
2864,AnkiDroid/src/main/res/values-vi/04-network.xml,0.0001627286337303912,10.0,4.0,1.0,0.0,0.010068892421833599,0,NONE,
2865,AnkiDroid/src/test/java/com/ichi2/utils/ContentResolverUtilTest.kt,0.0001627286337303912,10.0,3.0,3.0,0.0,0.010068892421833599,0,NONE,
2866,docs/marketing/localized_description/marketdescription-ko.txt,0.0001627286337303912,10.0,3.0,1.0,0.0,0.010068892421833599,0,NONE,
2867,docs/marketing/localized_description/marketdescription-lt.txt,0.0001627286337303912,10.0,3.0,1.0,0.0,0.010068892421833599,0,NONE,
2868,docs/marketing/localized_description/marketdescription-pt-PT.txt,0.0001627286337303912,10.0,3.0,1.0,0.0,0.010068892421833599,0,NONE,
2869,docs/marketing/localized_description/marketdescription-vi.txt,0.0001627286337303912,10.0,3.0,1.0,0.0,0.010068892421833599,0,NONE,
2870,libanki/src/test/java/com/ichi2/anki/libanki/NoteWithColTest.kt,0.0001627286337303912,10.0,2.0,1.0,0.0,0.010068892421833599,0,NONE,
2871,lint-rules/src/main/java/com/ichi2/anki/lint/rules/CopyrightHeaderExists.kt,0.0001627286337303912,10.0,1.0,1.0,0.0,0.010068892421833599,0,NONE,
2872,testlib/src/main/java/com/ichi2/testutils/IgnoreFlakyTestsInCIRule.kt,0.0001627286337303912,10.0,1.0,1.0,0.0,0.010068892421833599,0,NONE,
2873,tools/local-release.sh,0.0001627286337303912,10.0,1.0,1.0,0.0,0.010068892421833599,0,NONE,
2874,tools/localization/src/upload.ts,0.0001627286337303912,10.0,2.0,1.0,0.0,0.010068892421833599,0,NONE,
2875,.idea/dictionaries/usernames.xml,0.00014645577035735208,9.0,6.0,4.0,0.0,0.010068892421833599,0,NONE,
2876,AnkiDroid/src/androidTest/java/com/ichi2/anki/utils/GrantAllFilesAccessRule.kt,0.00014645577035735208,9.0,2.0,1.0,0.0,0.010068892421833599,0,NONE,
2877,AnkiDroid/src/main/java/com/ichi2/anki/backend/README.md,0.00014645577035735208,9.0,2.0,1.0,0.0,0.010068892421833599,0,NONE,
2878,AnkiDroid/src/main/java/com/ichi2/anki/logging/RobolectricDebugTree.kt,0.00014645577035735208,9.0,2.0,1.0,0.0,0.010068892421833599,0,NONE,
2879,AnkiDroid/src/main/java/com/ichi2/libanki/SortOrder.kt,0.00014645577035735208,9.0,1.0,1.0,0.0,0.010068892421833599,0,NONE,
2880,AnkiDroid/src/main/java/com/ichi2/libanki/exception/ConfirmModSchemaException.kt,0.00014645577035735208,9.0,2.0,2.0,0.0,0.010068892421833599,0,NONE,
2881,AnkiDroid/src/main/java/com/ichi2/ui/AxisValueDisplay.kt,0.00014645577035735208,9.0,2.0,2.0,0.0,0.010068892421833599,0,NONE,
2882,AnkiDroid/src/main/res/drawable/ic_add_white.xml,0.00014645577035735208,9.0,1.0,1.0,0.0,0.010068892421833599,0,NONE,
2883,AnkiDroid/src/main/res/drawable/ic_lightbulb.xml,0.00014645577035735208,9.0,1.0,1.0,0.0,0.010068892421833599,0,NONE,
2884,AnkiDroid/src/main/res/drawable/ic_paste.xml,0.00014645577035735208,9.0,1.0,1.0,0.0,0.010068892421833599,0,NONE,
2885,AnkiDroid/src/main/res/drawable/ic_play.xml,0.00014645577035735208,9.0,2.0,2.0,0.0,0.010068892421833599,0,NONE,
2886,AnkiDroid/src/main/res/drawable/ic_spinner_triangle.xml,0.00014645577035735208,9.0,1.0,1.0,0.0,0.010068892421833599,0,NONE,
2887,AnkiDroid/src/main/res/drawable/ic_stop.xml,0.00014645577035735208,9.0,2.0,2.0,0.0,0.010068892421833599,0,NONE,
2888,AnkiDroid/src/main/res/drawable/ic_warning_24.xml,0.00014645577035735208,9.0,1.0,1.0,0.0,0.010068892421833599,0,NONE,
2889,AnkiDroid/src/main/res/layout/fragment_permissions_starting_at_30.xml,0.00014645577035735208,9.0,2.0,2.0,0.0,0.010068892421833599,0,NONE,
2890,AnkiDroid/src/main/res/layout/tags_item_list_dialog.xml,0.00014645577035735208,9.0,2.0,1.0,0.0,0.010068892421833599,0,NONE,
2891,AnkiDroid/src/main/res/layout/view_reviewer_menu.xml,0.00014645577035735208,9.0,2.0,2.0,0.0,0.010068892421833599,0,NONE,
2892,AnkiDroid/src/main/res/menu/download_shared_decks_menu.xml,0.00014645577035735208,9.0,2.0,2.0,0.0,0.010068892421833599,0,NONE,
2893,AnkiDroid/src/main/res/menu/drawing_fragment_menu.xml,0.00014645577035735208,9.0,1.0,1.0,0.0,0.010068892421833599,0,NONE,
2894,AnkiDroid/src/main/res/menu/note_type_editor.xml,0.00014645577035735208,9.0,2.0,2.0,0.0,0.010068892421833599,0,NONE,
2895,AnkiDroid/src/main/res/menu/note_types_more_actions.xml,0.00014645577035735208,9.0,1.0,1.0,0.0,0.010068892421833599,0,NONE,
2896,AnkiDroid/src/main/res/values-ca/09-backup.xml,0.00014645577035735208,9.0,5.0,1.0,0.0,0.010068892421833599,0,NONE,
2897,AnkiDroid/src/main/res/values-cs/06-statistics.xml,0.00014645577035735208,9.0,4.0,1.0,0.0,0.010068892421833599,0,NONE,
2898,AnkiDroid/src/main/res/values-de/06-statistics.xml,0.00014645577035735208,9.0,4.0,1.0,0.0,0.010068892421833599,0,NONE,
2899,AnkiDroid/src/main/res/values-de/09-backup.xml,0.00014645577035735208,9.0,5.0,1.0,0.0,0.010068892421833599,0,NONE,
2900,AnkiDroid/src/main/res/values-es-rES/09-backup.xml,0.00014645577035735208,9.0,5.0,1.0,0.0,0.010068892421833599,0,NONE,
2901,AnkiDroid/src/main/res/values-fa/06-statistics.xml,0.00014645577035735208,9.0,4.0,1.0,0.0,0.010068892421833599,0,NONE,
2902,AnkiDroid/src/main/res/values-fi/09-backup.xml,0.00014645577035735208,9.0,5.0,1.0,0.0,0.010068892421833599,0,NONE,
2903,AnkiDroid/src/main/res/values-fr/09-backup.xml,0.00014645577035735208,9.0,5.0,1.0,0.0,0.010068892421833599,0,NONE,
2904,AnkiDroid/src/main/res/values-got/06-statistics.xml,0.00014645577035735208,9.0,4.0,1.0,0.0,0.010068892421833599,0,NONE,
2905,AnkiDroid/src/main/res/values-it/09-backup.xml,0.00014645577035735208,9.0,4.0,1.0,0.0,0.010068892421833599,0,NONE,
2906,AnkiDroid/src/main/res/values-ja/04-network.xml,0.00014645577035735208,9.0,6.0,1.0,0.0,0.010068892421833599,0,NONE,
2907,AnkiDroid/src/main/res/values-lt/09-backup.xml,0.00014645577035735208,9.0,3.0,1.0,0.0,0.010068892421833599,0,NONE,
2908,AnkiDroid/src/main/res/values-mr/09-backup.xml,0.00014645577035735208,9.0,3.0,1.0,0.0,0.010068892421833599,0,NONE,
2909,AnkiDroid/src/main/res/values-nn/06-statistics.xml,0.00014645577035735208,9.0,4.0,1.0,0.0,0.010068892421833599,0,NONE,
2910,AnkiDroid/src/main/res/values-ta/09-backup.xml,0.00014645577035735208,9.0,3.0,1.0,0.0,0.010068892421833599,0,NONE,
2911,AnkiDroid/src/main/res/values-uk/09-backup.xml,0.00014645577035735208,9.0,4.0,1.0,0.0,0.010068892421833599,0,NONE,
2912,AnkiDroid/src/main/res/xml/preferences_advanced.xml,0.00014645577035735208,9.0,2.0,2.0,0.0,0.010068892421833599,0,NONE,
2913,AnkiDroid/src/main/res/xml/preferences_custom_sync_server.xml,0.00014645577035735208,9.0,3.0,3.0,0.0,0.010068892421833599,0,NONE,
2914,AnkiDroid/src/test/java/com/ichi2/anki/InitialActivityTest.kt,0.00014645577035735208,9.0,3.0,3.0,0.0,0.010068892421833599,0,NONE,
2915,AnkiDroid/src/test/java/com/ichi2/libanki/MathJaxClozeTest.kt,0.00014645577035735208,9.0,2.0,2.0,0.0,0.010068892421833599,0,NONE,
2916,AnkiDroid/src/test/java/com/ichi2/libanki/SoundOrVideoTagTest.kt,0.00014645577035735208,9.0,2.0,1.0,0.0,0.010068892421833599,0,NONE,
2917,AnkiDroid/src/test/java/com/ichi2/ui/KeyPickerTest.kt,0.00014645577035735208,9.0,2.0,2.0,0.0,0.010068892421833599,0,NONE,
2918,gradlew.bat,0.00014645577035735208,9.0,3.0,2.0,0.0,0.010068892421833599,0,NONE,
2919,libanki/src/test/java/com/ichi2/anki/libanki/StorageRustTest.kt,0.00014645577035735208,9.0,1.0,1.0,0.0,0.010068892421833599,0,NONE,
2920,tools/localization/.yarnrc.yml,0.00014645577035735208,9.0,4.0,2.0,0.0,0.010068892421833599,0,NONE,
2921,.gitignore,0.00013018290698431297,8.0,3.0,2.0,0.0,0.010068892421833599,0,NONE,
2922,AnkiDroid/src/main/assets/card_template.html,0.00013018290698431297,8.0,2.0,1.0,0.0,0.010068892421833599,0,NONE,
2923,AnkiDroid/src/main/java/com/ichi2/anki/libanki/Card.kt,0.00013018290698431297,8.0,2.0,1.0,0.0,0.010068892421833599,0,NONE,
2924,AnkiDroid/src/main/java/com/ichi2/anki/logging/LogType.kt,0.00013018290698431297,8.0,3.0,1.0,0.0,0.010068892421833599,0,NONE,
2925,AnkiDroid/src/main/java/com/ichi2/anki/ui/windows/permissions/Full30and31PermissionsFragment.kt,0.00013018290698431297,8.0,3.0,2.0,0.0,0.010068892421833599,0,NONE,
2926,AnkiDroid/src/main/java/com/ichi2/compat/CompatV29.kt,0.00013018290698431297,8.0,3.0,3.0,0.0,0.010068892421833599,0,NONE,
2927,AnkiDroid/src/main/res/drawable/widget_card_analysis_rounded_inner_background.xml,0.00013018290698431297,8.0,1.0,1.0,0.0,0.010068892421833599,0,NONE,
2928,AnkiDroid/src/main/res/layout/dialog_tts_voices.xml,0.00013018290698431297,8.0,4.0,2.0,0.0,0.010068892421833599,0,NONE,
2929,AnkiDroid/src/main/res/layout/dialog_tts_voices_voice.xml,0.00013018290698431297,8.0,1.0,1.0,0.0,0.010068892421833599,0,NONE,
2930,AnkiDroid/src/main/res/layout/feedback.xml,0.00013018290698431297,8.0,1.0,1.0,0.0,0.010068892421833599,0,NONE,
2931,AnkiDroid/src/main/res/layout/fragment_permissions_until_29.xml,0.00013018290698431297,8.0,2.0,2.0,0.0,0.010068892421833599,0,NONE,
2932,AnkiDroid/src/main/res/layout/include_floating_add_button.xml,0.00013018290698431297,8.0,2.0,2.0,0.0,0.010068892421833599,0,NONE,
2933,AnkiDroid/src/main/res/layout/styled_custom_study_details_dialog.xml,0.00013018290698431297,8.0,2.0,1.0,0.0,0.010068892421833599,0,NONE,
2934,AnkiDroid/src/main/res/values-be/05-feedback.xml,0.00013018290698431297,8.0,4.0,1.0,0.0,0.010068892421833599,0,NONE,
2935,AnkiDroid/src/main/res/values-fa/20-search-preference.xml,0.00013018290698431297,8.0,2.0,1.0,0.0,0.010068892421833599,0,NONE,
2936,AnkiDroid/src/main/res/values-fil/05-feedback.xml,0.00013018290698431297,8.0,2.0,1.0,0.0,0.010068892421833599,0,NONE,
2937,AnkiDroid/src/main/res/values-got/20-search-preference.xml,0.00013018290698431297,8.0,2.0,1.0,0.0,0.010068892421833599,0,NONE,
2938,AnkiDroid/src/main/res/values-hr/05-feedback.xml,0.00013018290698431297,8.0,1.0,1.0,0.0,0.010068892421833599,0,NONE,
2939,AnkiDroid/src/main/res/values-zh-rTW/20-search-preference.xml,0.00013018290698431297,8.0,2.0,1.0,0.0,0.010068892421833599,0,NONE,
2940,AnkiDroid/src/main/res/xml/preferences_general.xml,0.00013018290698431297,8.0,2.0,2.0,0.0,0.010068892421833599,0,NONE,
2941,AnkiDroid/src/test/java/com/ichi2/anki/AnkiDroidAppTest.kt,0.00013018290698431297,8.0,2.0,2.0,0.0,0.010068892421833599,0,NONE,
2942,AnkiDroid/src/test/java/com/ichi2/anki/FlagToDisplayTest.kt,0.00013018290698431297,8.0,1.0,1.0,0.0,0.010068892421833599,0,NONE,
2943,AnkiDroid/src/test/java/com/ichi2/anki/libanki/AbstractSchedTest.kt,0.00013018290698431297,8.0,3.0,1.0,0.0,0.010068892421833599,0,NONE,
2944,AnkiDroid/src/test/java/com/ichi2/anki/libanki/CardTest.kt,0.00013018290698431297,8.0,3.0,1.0,0.0,0.010068892421833599,0,NONE,
2945,AnkiDroid/src/test/java/com/ichi2/anki/ui/windows/permissions/PermissionsActivityTest.kt,0.00013018290698431297,8.0,2.0,2.0,0.0,0.010068892421833599,0,NONE,
2946,AnkiDroid/src/test/java/com/ichi2/compat/CompatDirectoryContentTest.kt,0.00013018290698431297,8.0,1.0,1.0,0.0,0.010068892421833599,0,NONE,
2947,common/src/main/java/com/ichi2/anki/common/time/MockTime.kt,0.00013018290698431297,8.0,2.0,1.0,0.0,0.010068892421833599,0,NONE,
2948,compat/src/main/java/com/ichi2/anki/compat/BaseCompat.kt,0.00013018290698431297,8.0,2.0,2.0,0.0,0.010068892421833599,0,NONE,
2949,docs/marketing/localized_description/marketdescription-da.txt,0.00013018290698431297,8.0,3.0,1.0,0.0,0.010068892421833599,0,NONE,
2950,docs/marketing/localized_description/marketdescription-fa.txt,0.00013018290698431297,8.0,3.0,1.0,0.0,0.010068892421833599,0,NONE,
2951,libanki/src/main/java/com/ichi2/anki/libanki/utils/NotInPyLib.kt,0.00013018290698431297,8.0,3.0,1.0,0.0,0.010068892421833599,0,NONE,
2952,libanki/src/test/java/com/ichi2/anki/libanki/DecksTest.kt,0.00013018290698431297,8.0,2.0,1.0,0.0,0.010068892421833599,0,NONE,
2953,libanki/src/test/java/com/ichi2/anki/libanki/FlagTest.kt,0.00013018290698431297,8.0,2.0,1.0,0.0,0.010068892421833599,0,NONE,
2954,.github/dependabot.yml,0.00011391004361127384,7.0,3.0,1.0,0.0,0.010068892421833599,0,NONE,
2955,.idea/dictionaries/android.xml,0.00011391004361127384,7.0,4.0,4.0,0.0,0.010068892421833599,0,NONE,
2956,AnkiDroid/src/main/java/com/ichi2/anki/WhiteboardMultiTouchMethods.kt,0.00011391004361127384,7.0,2.0,1.0,0.0,0.010068892421833599,0,NONE,
2957,AnkiDroid/src/main/java/com/ichi2/anki/reviewer/ActionButtons.kt,0.00011391004361127384,7.0,2.0,1.0,0.0,0.010068892421833599,0,NONE,
2958,AnkiDroid/src/main/java/com/ichi2/compat/CompatV34.kt,0.00011391004361127384,7.0,3.0,2.0,0.0,0.010068892421833599,0,NONE,
2959,AnkiDroid/src/main/java/com/ichi2/libanki/Deck.kt,0.00011391004361127384,7.0,2.0,2.0,0.0,0.010068892421833599,0,NONE,
2960,AnkiDroid/src/main/java/com/ichi2/utils/AssetHelper.kt,0.00011391004361127384,7.0,2.0,2.0,0.0,0.010068892421833599,0,NONE,
2961,AnkiDroid/src/main/res/drawable/browser_divider.xml,0.00011391004361127384,7.0,1.0,1.0,0.0,0.010068892421833599,0,NONE,
2962,AnkiDroid/src/main/res/drawable/ic_double_arrow_down.xml,0.00011391004361127384,7.0,1.0,1.0,0.0,0.010068892421833599,0,NONE,
2963,AnkiDroid/src/main/res/drawable/ic_double_arrow_up.xml,0.00011391004361127384,7.0,1.0,1.0,0.0,0.010068892421833599,0,NONE,
2964,AnkiDroid/src/main/res/drawable/ic_ease_easy.xml,0.00011391004361127384,7.0,2.0,1.0,0.0,0.010068892421833599,0,NONE,
2965,AnkiDroid/src/main/res/layout/dialog_generic_text_input.xml,0.00011391004361127384,7.0,2.0,2.0,0.0,0.010068892421833599,0,NONE,
2966,AnkiDroid/src/main/res/layout/gesture_picker.xml,0.00011391004361127384,7.0,2.0,2.0,0.0,0.010068892421833599,0,NONE,
2967,AnkiDroid/src/main/res/layout/sync_progress_layout.xml,0.00011391004361127384,7.0,3.0,3.0,0.0,0.010068892421833599,0,NONE,
2968,AnkiDroid/src/main/res/values-ar/06-statistics.xml,0.00011391004361127384,7.0,3.0,1.0,0.0,0.010068892421833599,0,NONE,
2969,AnkiDroid/src/main/res/values-be/06-statistics.xml,0.00011391004361127384,7.0,3.0,1.0,0.0,0.010068892421833599,0,NONE,
2970,AnkiDroid/src/main/res/values-ca/06-statistics.xml,0.00011391004361127384,7.0,3.0,1.0,0.0,0.010068892421833599,0,NONE,
2971,AnkiDroid/src/main/res/values-cs/04-network.xml,0.00011391004361127384,7.0,5.0,1.0,0.0,0.010068892421833599,0,NONE,
2972,AnkiDroid/src/main/res/values-cs/09-backup.xml,0.00011391004361127384,7.0,4.0,1.0,0.0,0.010068892421833599,0,NONE,
2973,AnkiDroid/src/main/res/values-el/06-statistics.xml,0.00011391004361127384,7.0,3.0,1.0,0.0,0.010068892421833599,0,NONE,
2974,AnkiDroid/src/main/res/values-eo/06-statistics.xml,0.00011391004361127384,7.0,3.0,1.0,0.0,0.010068892421833599,0,NONE,
2975,AnkiDroid/src/main/res/values-es-rAR/06-statistics.xml,0.00011391004361127384,7.0,3.0,1.0,0.0,0.010068892421833599,0,NONE,
2976,AnkiDroid/src/main/res/values-es-rES/06-statistics.xml,0.00011391004361127384,7.0,3.0,1.0,0.0,0.010068892421833599,0,NONE,
2977,AnkiDroid/src/main/res/values-et/06-statistics.xml,0.00011391004361127384,7.0,3.0,1.0,0.0,0.010068892421833599,0,NONE,
2978,AnkiDroid/src/main/res/values-fi/06-statistics.xml,0.00011391004361127384,7.0,3.0,1.0,0.0,0.010068892421833599,0,NONE,
2979,AnkiDroid/src/main/res/values-fr/04-network.xml,0.00011391004361127384,7.0,5.0,1.0,0.0,0.010068892421833599,0,NONE,
2980,AnkiDroid/src/main/res/values-fr/06-statistics.xml,0.00011391004361127384,7.0,3.0,1.0,0.0,0.010068892421833599,0,NONE,
2981,AnkiDroid/src/main/res/values-gl/06-statistics.xml,0.00011391004361127384,7.0,3.0,1.0,0.0,0.010068892421833599,0,NONE,
2982,AnkiDroid/src/main/res/values-heb/06-statistics.xml,0.00011391004361127384,7.0,3.0,1.0,0.0,0.010068892421833599,0,NONE,
2983,AnkiDroid/src/main/res/values-heb/09-backup.xml,0.00011391004361127384,7.0,4.0,1.0,0.0,0.010068892421833599,0,NONE,
2984,AnkiDroid/src/main/res/values-hi/06-statistics.xml,0.00011391004361127384,7.0,3.0,1.0,0.0,0.010068892421833599,0,NONE,
2985,AnkiDroid/src/main/res/values-hr/06-statistics.xml,0.00011391004361127384,7.0,3.0,1.0,0.0,0.010068892421833599,0,NONE,
2986,AnkiDroid/src/main/res/values-hu/06-statistics.xml,0.00011391004361127384,7.0,3.0,1.0,0.0,0.010068892421833599,0,NONE,
2987,AnkiDroid/src/main/res/values-hy/06-statistics.xml,0.00011391004361127384,7.0,3.0,1.0,0.0,0.010068892421833599,0,NONE,
2988,AnkiDroid/src/main/res/values-ind/06-statistics.xml,0.00011391004361127384,7.0,3.0,1.0,0.0,0.010068892421833599,0,NONE,
2989,AnkiDroid/src/main/res/values-it/06-statistics.xml,0.00011391004361127384,7.0,3.0,1.0,0.0,0.010068892421833599,0,NONE,
2990,AnkiDroid/src/main/res/values-ja/06-statistics.xml,0.00011391004361127384,7.0,3.0,1.0,0.0,0.010068892421833599,0,NONE,
2991,AnkiDroid/src/main/res/values-ja/09-backup.xml,0.00011391004361127384,7.0,4.0,1.0,0.0,0.010068892421833599,0,NONE,
2992,AnkiDroid/src/main/res/values-ka/06-statistics.xml,0.00011391004361127384,7.0,3.0,1.0,0.0,0.010068892421833599,0,NONE,
2993,AnkiDroid/src/main/res/values-ka/09-backup.xml,0.00011391004361127384,7.0,4.0,1.0,0.0,0.010068892421833599,0,NONE,
2994,AnkiDroid/src/main/res/values-km/09-backup.xml,0.00011391004361127384,7.0,3.0,1.0,0.0,0.010068892421833599,0,NONE,
2995,AnkiDroid/src/main/res/values-ko/06-statistics.xml,0.00011391004361127384,7.0,3.0,1.0,0.0,0.010068892421833599,0,NONE,
2996,AnkiDroid/src/main/res/values-lt/06-statistics.xml,0.00011391004361127384,7.0,3.0,1.0,0.0,0.010068892421833599,0,NONE,
2997,AnkiDroid/src/main/res/values-lv/06-statistics.xml,0.00011391004361127384,7.0,3.0,1.0,0.0,0.010068892421833599,0,NONE,
2998,AnkiDroid/src/main/res/values-nl/06-statistics.xml,0.00011391004361127384,7.0,3.0,1.0,0.0,0.010068892421833599,0,NONE,
2999,AnkiDroid/src/main/res/values-nl/09-backup.xml,0.00011391004361127384,7.0,4.0,1.0,0.0,0.010068892421833599,0,NONE,
3000,AnkiDroid/src/main/res/values-no/06-statistics.xml,0.00011391004361127384,7.0,3.0,1.0,0.0,0.010068892421833599,0,NONE,
3001,AnkiDroid/src/main/res/values-or/04-network.xml,0.00011391004361127384,7.0,5.0,1.0,0.0,0.010068892421833599,0,NONE,
3002,AnkiDroid/src/main/res/values-pl/06-statistics.xml,0.00011391004361127384,7.0,3.0,1.0,0.0,0.010068892421833599,0,NONE,
3003,AnkiDroid/src/main/res/values-pt-rBR/06-statistics.xml,0.00011391004361127384,7.0,3.0,1.0,0.0,0.010068892421833599,0,NONE,
3004,AnkiDroid/src/main/res/values-pt-rPT/04-network.xml,0.00011391004361127384,7.0,5.0,1.0,0.0,0.010068892421833599,0,NONE,
3005,AnkiDroid/src/main/res/values-ru/04-network.xml,0.00011391004361127384,7.0,5.0,1.0,0.0,0.010068892421833599,0,NONE,
3006,AnkiDroid/src/main/res/values-sat/09-backup.xml,0.00011391004361127384,7.0,3.0,1.0,0.0,0.010068892421833599,0,NONE,
3007,AnkiDroid/src/main/res/values-te/09-backup.xml,0.00011391004361127384,7.0,2.0,1.0,0.0,0.010068892421833599,0,NONE,
3008,AnkiDroid/src/main/res/values/06-statistics.xml,0.00011391004361127384,7.0,2.0,2.0,0.0,0.010068892421833599,0,NONE,
3009,AnkiDroid/src/test/java/com/ichi2/anki/utils/OnlyOnceTest.kt,0.00011391004361127384,7.0,2.0,2.0,0.0,0.010068892421833599,0,NONE,
3010,SECURITY.md,0.00011391004361127384,7.0,1.0,1.0,0.0,0.010068892421833599,0,NONE,
3011,libanki/src/test/java/com/ichi2/anki/libanki/ConfigTest.kt,0.00011391004361127384,7.0,1.0,1.0,0.0,0.010068892421833599,0,NONE,
3012,libanki/src/test/java/com/ichi2/anki/libanki/MathJaxClozeTest.kt,0.00011391004361127384,7.0,1.0,1.0,0.0,0.010068892421833599,0,NONE,
3013,libanki/src/test/java/com/ichi2/anki/libanki/MetaTest.kt,0.00011391004361127384,7.0,1.0,1.0,0.0,0.010068892421833599,0,NONE,
3014,libanki/src/test/java/com/ichi2/anki/libanki/TagsTest.kt,0.00011391004361127384,7.0,1.0,1.0,0.0,0.010068892421833599,0,NONE,
3015,lint-rules/src/main/java/com/ichi2/anki/lint/rules/DirectSnackbarMakeUsage.kt,0.00011391004361127384,7.0,1.0,1.0,0.0,0.010068892421833599,0,NONE,
3016,lint-rules/src/main/java/com/ichi2/anki/lint/rules/DirectToastMakeTextUsage.kt,0.00011391004361127384,7.0,1.0,1.0,0.0,0.010068892421833599,0,NONE,
3017,AnkiDroid/src/main/java/com/ichi2/anki/libanki/LaTeX.kt,9.763718023823472e-05,6.0,2.0,1.0,0.0,0.010068892421833599,0,NONE,
3018,AnkiDroid/src/main/java/com/ichi2/anki/libanki/Sound.kt,9.763718023823472e-05,6.0,2.0,1.0,0.0,0.010068892421833599,0,NONE,
3019,AnkiDroid/src/main/java/com/ichi2/anki/libanki/Tags.kt,9.763718023823472e-05,6.0,2.0,1.0,0.0,0.010068892421833599,0,NONE,
3020,AnkiDroid/src/main/java/com/ichi2/anki/libanki/sched/DummyScheduler.kt,9.763718023823472e-05,6.0,2.0,1.0,0.0,0.010068892421833599,0,NONE,
3021,AnkiDroid/src/main/java/com/ichi2/compat/PackageManagerCompat.kt,9.763718023823472e-05,6.0,3.0,2.0,0.0,0.010068892421833599,0,NONE,
3022,AnkiDroid/src/main/java/com/ichi2/libanki/utils/LibAnkiAlias.kt,9.763718023823472e-05,6.0,2.0,1.0,0.0,0.010068892421833599,0,NONE,
3023,AnkiDroid/src/main/java/com/ichi2/preferences/VersatileTextWithASwitchPreference.kt,9.763718023823472e-05,6.0,1.0,1.0,0.0,0.010068892421833599,0,NONE,
3024,AnkiDroid/src/main/java/com/ichi2/utils/TagsUtil.kt,9.763718023823472e-05,6.0,1.0,1.0,0.0,0.010068892421833599,0,NONE,
3025,AnkiDroid/src/main/res/anim/answer_feedback_fade_in.xml,9.763718023823472e-05,6.0,1.0,1.0,0.0,0.010068892421833599,0,NONE,
3026,AnkiDroid/src/main/res/anim/answer_feedback_fade_out.xml,9.763718023823472e-05,6.0,1.0,1.0,0.0,0.010068892421833599,0,NONE,
3027,AnkiDroid/src/main/res/drawable/bg_troubleshooting_item_single.xml,9.763718023823472e-05,6.0,1.0,1.0,0.0,0.010068892421833599,0,NONE,
3028,AnkiDroid/src/main/res/drawable/color_picker_circle_indicator.xml,9.763718023823472e-05,6.0,1.0,1.0,0.0,0.010068892421833599,0,NONE,
3029,AnkiDroid/src/main/res/drawable/ic_bar_chart_black.xml,9.763718023823472e-05,6.0,1.0,1.0,0.0,0.010068892421833599,0,NONE,
3030,AnkiDroid/src/main/res/drawable/ic_format_color_text_white.xml,9.763718023823472e-05,6.0,1.0,1.0,0.0,0.010068892421833599,0,NONE,
3031,AnkiDroid/src/main/res/drawable/ic_migrate.xml,9.763718023823472e-05,6.0,1.0,1.0,0.0,0.010068892421833599,0,NONE,
3032,AnkiDroid/src/main/res/drawable/vertical_spacer_8dp.xml,9.763718023823472e-05,6.0,1.0,1.0,0.0,0.010068892421833599,0,NONE,
3033,AnkiDroid/src/main/res/layout/activity_shared_decks.xml,9.763718023823472e-05,6.0,3.0,3.0,0.0,0.010068892421833599,0,NONE,
3034,AnkiDroid/src/main/res/layout/widget_add_note_drawable_v31.xml,9.763718023823472e-05,6.0,1.0,1.0,0.0,0.010068892421833599,0,NONE,
3035,AnkiDroid/src/main/res/values-ar/20-search-preference.xml,9.763718023823472e-05,6.0,2.0,1.0,0.0,0.010068892421833599,0,NONE,
3036,AnkiDroid/src/main/res/values-bn/05-feedback.xml,9.763718023823472e-05,6.0,2.0,1.0,0.0,0.010068892421833599,0,NONE,
3037,AnkiDroid/src/main/res/values-el/05-feedback.xml,9.763718023823472e-05,6.0,3.0,1.0,0.0,0.010068892421833599,0,NONE,
3038,AnkiDroid/src/main/res/values-fi/05-feedback.xml,9.763718023823472e-05,6.0,2.0,1.0,0.0,0.010068892421833599,0,NONE,
3039,AnkiDroid/src/main/res/values-kn/05-feedback.xml,9.763718023823472e-05,6.0,2.0,1.0,0.0,0.010068892421833599,0,NONE,
3040,AnkiDroid/src/main/res/values-ko/05-feedback.xml,9.763718023823472e-05,6.0,2.0,1.0,0.0,0.010068892421833599,0,NONE,
3041,AnkiDroid/src/main/res/values-ko/20-search-preference.xml,9.763718023823472e-05,6.0,2.0,1.0,0.0,0.010068892421833599,0,NONE,
3042,AnkiDroid/src/main/res/values-pt-rPT/06-statistics.xml,9.763718023823472e-05,6.0,2.0,1.0,0.0,0.010068892421833599,0,NONE,
3043,AnkiDroid/src/main/res/values-ru/06-statistics.xml,9.763718023823472e-05,6.0,2.0,1.0,0.0,0.010068892421833599,0,NONE,
3044,AnkiDroid/src/main/res/values-sat/06-statistics.xml,9.763718023823472e-05,6.0,2.0,1.0,0.0,0.010068892421833599,0,NONE,
3045,AnkiDroid/src/main/res/values-sc/06-statistics.xml,9.763718023823472e-05,6.0,2.0,1.0,0.0,0.010068892421833599,0,NONE,
3046,AnkiDroid/src/main/res/values-sv/06-statistics.xml,9.763718023823472e-05,6.0,2.0,1.0,0.0,0.010068892421833599,0,NONE,
