rank,file_path,hotspot_score,total_churn,commit_count,unique_contributors,sonar_issue_count,github_issue_signal,github_issue_matches,highest_severity,severity_breakdown
639,src/frontend/src/features/rooms/livekit/components/controls/SubtitlesToggle.tsx,0.0003952569169960474,38,1,1,0.0,0.00253592561284869,0,NONE,
640,src/frontend/src/features/settings/components/SettingsButton.tsx,0.0003952569169960474,38,6,3,0.0,0.00253592561284869,0,NONE,
641,src/frontend/src/features/settings/hook/useSettingsDialog.ts,0.0003952569169960474,38,2,2,0.0,0.00253592561284869,0,NONE,
642,src/helm/env.d/common.yaml.gotmpl,0.0003952569169960474,38,1,1,0.0,0.00253592561284869,0,NONE,
643,docs/installation/README.md,0.000384855419180362,37,3,3,0.0,0.00253592561284869,0,NONE,
644,src/backend/core/services/room_creation.py,0.000384855419180362,37,1,1,0.0,0.00253592561284869,0,NONE,
645,src/frontend/src/features/notifications/hooks/useNotifyParticipants.ts,0.000384855419180362,37,1,1,0.0,0.00253592561284869,0,NONE,
646,src/frontend/src/features/recording/index.ts,0.000384855419180362,37,13,1,0.0,0.00253592561284869,0,NONE,
647,src/frontend/src/features/rooms/api/enterRoom.ts,0.000384855419180362,37,1,1,0.0,0.00253592561284869,0,NONE,
648,src/frontend/src/features/rooms/livekit/components/ParticipantMenu/PinMenuItem.tsx,0.000384855419180362,37,1,1,0.0,0.00253592561284869,0,NONE,
649,src/frontend/src/features/rooms/livekit/hooks/useDeviceIcons.ts,0.000384855419180362,37,1,1,0.0,0.00253592561284869,0,NONE,
650,src/frontend/src/hooks/useRateLimiter.ts,0.000384855419180362,37,1,1,0.0,0.00253592561284869,0,NONE,
651,src/frontend/src/stores/layout.ts,0.000384855419180362,37,10,2,0.0,0.00253592561284869,0,NONE,
652,src/summary/summary/core/locales/de.py,0.000384855419180362,37,2,2,0.0,0.00253592561284869,0,NONE,
653,docs/examples/compose/keycloak/compose.yaml,0.0003744539213646765,36,1,1,0.0,0.00253592561284869,0,NONE,
654,docs/examples/compose/nginx-proxy/compose.yaml,0.0003744539213646765,36,1,1,0.0,0.00253592561284869,0,NONE,
655,src/backend/core/authentication/urls.py,0.0003744539213646765,36,2,2,0.0,0.00253592561284869,0,NONE,
656,src/backend/core/tasks/file.py,0.0003744539213646765,36,1,1,0.0,0.00253592561284869,0,NONE,
657,src/frontend/src/features/rooms/livekit/components/controls/Options/FullScreenMenuItem.tsx,0.0003744539213646765,36,2,1,0.0,0.00253592561284869,0,NONE,
658,src/frontend/src/features/subtitle/api/startSubtitle.ts,0.0003744539213646765,36,2,1,0.0,0.00253592561284869,0,NONE,
659,src/frontend/src/i18n/useLanguageLabels.ts,0.0003744539213646765,36,5,3,0.0,0.00253592561284869,0,NONE,
660,src/frontend/src/locales/en/recording.json,0.0003744539213646765,36,6,1,0.0,0.00253592561284869,0,NONE,
661,src/frontend/src/locales/fr/recording.json,0.0003744539213646765,36,6,1,0.0,0.00253592561284869,0,NONE,
662,src/frontend/src/locales/nl/recording.json,0.0003744539213646765,36,6,1,0.0,0.00253592561284869,0,NONE,
663,src/frontend/src/primitives/LinkButton.tsx,0.0003744539213646765,36,3,2,0.0,0.00253592561284869,0,NONE,
664,src/helm/extra/templates/s3.yaml,0.0003744539213646765,36,6,3,0.0,0.00253592561284869,0,NONE,
665,src/sdk/library/tsconfig.app.json,0.0003744539213646765,36,1,1,0.0,0.00253592561284869,0,NONE,
666,.github/workflows/crowdin-download.yml,0.00036405242354899104,35,2,2,0.0,0.00253592561284869,0,NONE,
667,docker/files/usr/local/bin/entrypoint,0.00036405242354899104,35,1,1,0.0,0.00253592561284869,0,NONE,
668,src/frontend/src/features/reactions/components/toolbar/ReactionButton.tsx,0.00036405242354899104,35,2,1,0.0,0.00253592561284869,0,NONE,
669,src/frontend/src/features/rooms/api/startRecording.ts,0.00036405242354899104,35,1,1,0.0,0.00253592561284869,0,NONE,
670,src/frontend/src/features/rooms/livekit/hooks/useCannotUseDevice.ts,0.00036405242354899104,35,1,1,0.0,0.00253592561284869,0,NONE,
671,src/frontend/src/features/sdk/api/useRoomCreationCallback.ts,0.00036405242354899104,35,1,1,0.0,0.00253592561284869,0,NONE,
672,src/summary/summary/core/locales/en.py,0.00036405242354899104,35,2,2,0.0,0.00253592561284869,0,NONE,
673,src/summary/summary/core/locales/fr.py,0.00036405242354899104,35,2,2,0.0,0.00253592561284869,0,NONE,
674,src/summary/summary/core/locales/nl.py,0.00036405242354899104,35,2,2,0.0,0.00253592561284869,0,NONE,
675,src/frontend/src/features/auth/components/RenderIfUserFetched.tsx,0.0003536509257333056,34,2,1,0.0,0.00253592561284869,0,NONE,
676,src/frontend/src/features/files/api/types.ts,0.0003536509257333056,34,1,1,0.0,0.00253592561284869,0,NONE,
677,src/frontend/src/features/rooms/api/muteParticipant.ts,0.0003536509257333056,34,2,1,0.0,0.00253592561284869,0,NONE,
678,src/frontend/src/features/settings/components/tabs/TranscriptionTab.tsx,0.0003536509257333056,34,2,1,0.0,0.00253592561284869,0,NONE,
679,src/frontend/src/utils/useMatchesRoute.ts,0.0003536509257333056,34,2,1,0.0,0.00253592561284869,0,NONE,
680,src/frontend/index.html,0.00034324942791762013,33,7,2,0.0,0.00253592561284869,0,NONE,
681,src/frontend/src/features/files/api/deleteFile.ts,0.00034324942791762013,33,1,1,0.0,0.00253592561284869,0,NONE,
682,src/frontend/src/features/rooms/components/MediaDeviceErrorAlert.tsx,0.00034324942791762013,33,1,1,0.0,0.00253592561284869,0,NONE,
683,src/frontend/src/primitives/Menu.tsx,0.00034324942791762013,33,3,2,0.0,0.00253592561284869,0,NONE,
684,src/frontend/visio/package.json,0.00034324942791762013,33,2,1,0.0,0.00253592561284869,0,NONE,
685,env.d/development/summary.dist,0.0003328479301019347,32,8,2,0.0,0.00253592561284869,0,NONE,
686,secrets,0.0003328479301019347,32,17,4,0.0,0.00253592561284869,0,NONE,
687,src/frontend/src/components/QueryAware.tsx,0.0003328479301019347,32,3,2,0.0,0.00253592561284869,0,NONE,
688,src/frontend/src/features/notifications/components/ToastAnyRecording.tsx,0.0003328479301019347,32,3,1,0.0,0.00253592561284869,0,NONE,
689,src/frontend/src/features/notifications/components/ToastProvider.tsx,0.0003328479301019347,32,3,1,0.0,0.00253592561284869,0,NONE,
690,src/frontend/src/features/rooms/api/renameParticipant.ts,0.0003328479301019347,32,2,1,0.0,0.00253592561284869,0,NONE,
691,src/frontend/src/features/rooms/api/requestEntry.ts,0.0003328479301019347,32,1,1,0.0,0.00253592561284869,0,NONE,
692,src/frontend/src/features/rooms/api/updateRaiseHand.ts,0.0003328479301019347,32,2,1,0.0,0.00253592561284869,0,NONE,
693,src/frontend/src/features/rooms/livekit/components/controls/PaginationIndicator.tsx,0.0003328479301019347,32,2,1,0.0,0.00253592561284869,0,NONE,
694,src/frontend/src/features/rooms/livekit/hooks/useFocusToggleParticipant.ts,0.0003328479301019347,32,1,1,0.0,0.00253592561284869,0,NONE,
695,src/frontend/src/stores/transcription.ts,0.0003328479301019347,32,2,1,0.0,0.00253592561284869,0,NONE,
696,src/frontend/src/utils/constants.ts,0.0003328479301019347,32,8,1,0.0,0.00253592561284869,0,NONE,
697,src/frontend/src/features/notifications/components/ToastMuted.tsx,0.0003224464322862492,31,3,1,0.0,0.00253592561284869,0,NONE,
698,src/frontend/src/features/rooms/api/ApiRoom.ts,0.0003224464322862492,31,9,2,0.0,0.00253592561284869,0,NONE,
699,src/frontend/src/features/rooms/livekit/components/controls/Options/FeedbackMenuItem.tsx,0.0003224464322862492,31,3,1,0.0,0.00253592561284869,0,NONE,
700,src/frontend/src/primitives/Badge.tsx,0.0003224464322862492,31,2,1,0.0,0.00253592561284869,0,NONE,
701,src/frontend/src/primitives/menuItemStyles.ts,0.0003224464322862492,31,1,1,0.0,0.00253592561284869,0,NONE,
702,src/sdk/consumer/.vite/deps/_metadata.json,0.0003224464322862492,31,1,1,0.0,0.00253592561284869,0,NONE,
703,.github/ISSUE_TEMPLATE/Bug_report.md,0.00031204493447056374,30,2,2,0.0,0.00253592561284869,0,NONE,
704,scripts/install-hooks.sh,0.00031204493447056374,30,1,1,0.0,0.00253592561284869,0,NONE,
705,src/frontend/src/components/LoadingScreen.tsx,0.00031204493447056374,30,2,2,0.0,0.00253592561284869,0,NONE,
706,src/frontend/src/features/rooms/livekit/components/ParticipantMenu/ParticipantMenuButton.tsx,0.00031204493447056374,30,1,1,0.0,0.00253592561284869,0,NONE,
707,src/frontend/src/features/rooms/livekit/components/controls/ToolsToggle.tsx,0.00031204493447056374,30,3,2,0.0,0.00253592561284869,0,NONE,
708,src/frontend/src/hooks/useSyncAfterDelay.ts,0.00031204493447056374,30,1,1,0.0,0.00253592561284869,0,NONE,
709,src/frontend/src/locales/de/sdk.json,0.00031204493447056374,30,4,3,0.0,0.00253592561284869,0,NONE,
710,src/frontend/visio/README.md,0.00031204493447056374,30,1,1,0.0,0.00253592561284869,0,NONE,
711,src/summary/summary/core/locales/__init__.py,0.00031204493447056374,30,1,1,0.0,0.00253592561284869,0,NONE,
712,.github/workflows/security.yaml,0.0003016434366548783,29,1,1,0.0,0.00253592561284869,0,NONE,
713,src/frontend/src/features/notifications/NotificationType.ts,0.0003016434366548783,29,14,2,0.0,0.00253592561284869,0,NONE,
714,src/frontend/src/features/recording/components/ErrorAlertDialog.tsx,0.0003016434366548783,29,1,1,0.0,0.00253592561284869,0,NONE,
715,src/frontend/src/features/rooms/livekit/components/controls/Participants/PinBadge.tsx,0.0003016434366548783,29,1,1,0.0,0.00253592561284869,0,NONE,
716,src/frontend/src/layout/CenteredContent.tsx,0.0003016434366548783,29,1,1,0.0,0.00253592561284869,0,NONE,
717,src/backend/core/apps.py,0.00029124193883919283,28,3,2,0.0,0.00253592561284869,0,NONE,
718,src/backend/core/templates/core/generate_document.html,0.00029124193883919283,28,2,2,0.0,0.00253592561284869,0,NONE,
719,src/frontend/src/features/rooms/api/fetchRoom.ts,0.00029124193883919283,28,2,2,0.0,0.00253592561284869,0,NONE,
720,src/frontend/src/features/rooms/livekit/components/ParticipantMenu/RemoveMenuItem.tsx,0.00029124193883919283,28,1,1,0.0,0.00253592561284869,0,NONE,
721,src/frontend/src/features/rooms/livekit/hooks/useRoomPageTitle.ts,0.00029124193883919283,28,1,1,0.0,0.00253592561284869,0,NONE,
722,src/frontend/src/utils/valtio.ts,0.00029124193883919283,28,1,1,0.0,0.00253592561284869,0,NONE,
723,src/helm/meet/templates/secrets.yaml,0.00029124193883919283,28,6,2,0.0,0.00253592561284869,0,NONE,
724,src/helm/meet/templates/summary_secrets.yaml,0.00029124193883919283,28,2,2,0.0,0.00253592561284869,0,NONE,
725,src/sdk/consumer/eslint.config.js,0.00029124193883919283,28,1,1,0.0,0.00253592561284869,0,NONE,
726,src/frontend/src/features/rooms/api/lowerHandParticipant.ts,0.0002808404410235074,27,1,1,0.0,0.00253592561284869,0,NONE,
727,src/frontend/src/features/rooms/api/patchRoom.tsx,0.0002808404410235074,27,2,1,0.0,0.00253592561284869,0,NONE,
728,src/frontend/src/features/rooms/livekit/components/controls/Options/SupportMenuItem.tsx,0.0002808404410235074,27,1,1,0.0,0.00253592561284869,0,NONE,
729,src/frontend/src/primitives/TextArea.tsx,0.0002808404410235074,27,2,1,0.0,0.00253592561284869,0,NONE,
730,src/frontend/visio/tsconfig.app.json,0.0002808404410235074,27,1,1,0.0,0.00253592561284869,0,NONE,
731,.github/ISSUE_TEMPLATE/Support_question.md,0.0002704389432078219,26,2,2,0.0,0.00253592561284869,0,NONE,
732,src/frontend/src/components/LoginButton.tsx,0.0002704389432078219,26,2,1,0.0,0.00253592561284869,0,NONE,
733,src/frontend/src/features/recording/components/RecordingStatusIcon.tsx,0.0002704389432078219,26,2,1,0.0,0.00253592561284869,0,NONE,
734,src/frontend/src/features/rooms/livekit/components/controls/Options/SettingsMenuItem.tsx,0.0002704389432078219,26,2,1,0.0,0.00253592561284869,0,NONE,
735,src/helm/meet/templates/posthog_assets_svc.yaml,0.0002704389432078219,26,2,1,0.0,0.00253592561284869,0,NONE,
736,src/sdk/consumer/tsconfig.app.json,0.0002704389432078219,26,1,1,0.0,0.00253592561284869,0,NONE,
737,src/backend/manage.py,0.0002600374453921365,25,4,2,0.0,0.00253592561284869,0,NONE,
738,src/frontend/src/features/rooms/livekit/hooks/useAnnounceReaction.ts,0.0002600374453921365,25,1,1,0.0,0.00253592561284869,0,NONE,
739,src/frontend/src/features/rooms/utils/telephony.ts,0.0002600374453921365,25,2,1,0.0,0.00253592561284869,0,NONE,
740,src/frontend/src/primitives/Hr.tsx,0.0002600374453921365,25,2,1,0.0,0.00253592561284869,0,NONE,
741,src/summary/summary/core/security.py,0.0002600374453921365,25,3,2,0.0,0.00253592561284869,0,NONE,
742,src/summary/tests/api/test_api_health.py,0.0002600374453921365,25,2,2,0.0,0.00253592561284869,0,NONE,
743,docs/features/signaling.md,0.000249635947576451,24,1,1,0.0,0.00253592561284869,0,NONE,
744,src/frontend/src/assets/VisioIcon.tsx,0.000249635947576451,24,1,1,0.0,0.00253592561284869,0,NONE,
745,src/frontend/src/components/DelayedRender.ts,0.000249635947576451,24,1,1,0.0,0.00253592561284869,0,NONE,
746,src/frontend/src/features/recording/hooks/useMutateRecording.ts,0.000249635947576451,24,1,1,0.0,0.00253592561284869,0,NONE,
747,src/frontend/src/features/rooms/livekit/components/ParticipantMenu/ParticipantMenu.tsx,0.000249635947576451,24,1,1,0.0,0.00253592561284869,0,NONE,
748,src/frontend/src/features/rooms/livekit/components/controls/Options/EffectsMenuItem.tsx,0.000249635947576451,24,2,1,0.0,0.00253592561284869,0,NONE,
749,src/frontend/src/features/rooms/livekit/hooks/useHasFaceLandmarksAccess.ts,0.000249635947576451,24,4,2,0.0,0.00253592561284869,0,NONE,
750,src/frontend/src/features/rooms/livekit/utils/reactionUtils.ts,0.000249635947576451,24,1,1,0.0,0.00253592561284869,0,NONE,
751,src/frontend/src/primitives/Input.tsx,0.000249635947576451,24,3,1,0.0,0.00253592561284869,0,NONE,
752,src/frontend/visio/.gitignore,0.000249635947576451,24,1,1,0.0,0.00253592561284869,0,NONE,
753,src/helm/meet/templates/posthog_svc.yaml,0.000249635947576451,24,1,1,0.0,0.00253592561284869,0,NONE,
754,src/sdk/consumer/.gitignore,0.000249635947576451,24,1,1,0.0,0.00253592561284869,0,NONE,
755,src/sdk/consumer/tsconfig.node.json,0.000249635947576451,24,1,1,0.0,0.00253592561284869,0,NONE,
756,src/sdk/library/.gitignore,0.000249635947576451,24,1,1,0.0,0.00253592561284869,0,NONE,
757,.github/ISSUE_TEMPLATE/Feature_request.md,0.00023923444976076556,23,1,1,0.0,0.00253592561284869,0,NONE,
758,LICENSE.md,0.00023923444976076556,23,2,2,0.0,0.00253592561284869,0,NONE,
759,SECURITY.md,0.00023923444976076556,23,1,1,0.0,0.00253592561284869,0,NONE,
760,docker/resource-server/compose.yml,0.00023923444976076556,23,1,1,0.0,0.00253592561284869,0,NONE,
761,src/backend/core/migrations/0008_user_full_name_user_short_name.py,0.00023923444976076556,23,1,1,0.0,0.00253592561284869,0,NONE,
762,src/frontend/src/features/rooms/api/stopRecording.ts,0.00023923444976076556,23,1,1,0.0,0.00253592561284869,0,NONE,
763,src/frontend/src/features/rooms/api/updateParticipantsPermissions.ts,0.00023923444976076556,23,1,1,0.0,0.00253592561284869,0,NONE,
764,src/frontend/src/features/rooms/livekit/hooks/useRaisedHand.tsx,0.00023923444976076556,23,2,1,0.0,0.00253592561284869,0,NONE,
765,src/frontend/src/primitives/VerticallyOffCenter.tsx,0.00023923444976076556,23,1,1,0.0,0.00253592561284869,0,NONE,
766,src/frontend/src/stores/connectionObserver.ts,0.00023923444976076556,23,2,1,0.0,0.00253592561284869,0,NONE,
767,docs/examples/livekit/server.yaml,0.0002288329519450801,22,1,1,0.0,0.00253592561284869,0,NONE,
768,src/backend/core/migrations/0004_alter_user_language.py,0.0002288329519450801,22,2,2,0.0,0.00253592561284869,0,NONE,
769,src/backend/core/migrations/0011_remove_resource_is_public_room_access_level.py,0.0002288329519450801,22,1,1,0.0,0.00253592561284869,0,NONE,
770,src/backend/core/migrations/0013_alter_user_language.py,0.0002288329519450801,22,2,2,0.0,0.00253592561284869,0,NONE,
771,src/backend/impress/celery_app.py,0.0002288329519450801,22,1,1,0.0,0.00253592561284869,0,NONE,
772,src/frontend/src/features/recording/hooks/useHasFeatureWithoutAdminRights.ts,0.0002288329519450801,22,1,1,0.0,0.00253592561284869,0,NONE,
773,src/frontend/src/features/rooms/livekit/hooks/useHasFunnyEffectsAccess.ts,0.0002288329519450801,22,1,1,0.0,0.00253592561284869,0,NONE,
774,src/frontend/src/hooks/useLoginHint.ts,0.0002288329519450801,22,1,1,0.0,0.00253592561284869,0,NONE,
775,src/frontend/src/routes/NotFound.tsx,0.0002288329519450801,22,3,1,0.0,0.00253592561284869,0,NONE,
776,src/helm/env.d/dev/values.secrets.yaml,0.0002288329519450801,22,4,2,0.0,0.00253592561284869,0,NONE,
777,src/mail/bin/html-to-plain-text,0.0002288329519450801,22,1,1,0.0,0.00253592561284869,0,NONE,
778,src/backend/core/migrations/0010_alter_resourceaccess_options_alter_user_options.py,0.00021843145412939462,21,1,1,0.0,0.00253592561284869,0,NONE,
779,src/backend/core/recording/worker/exceptions.py,0.00021843145412939462,21,1,1,0.0,0.00253592561284869,0,NONE,
780,src/frontend/src/features/rooms/api/removeParticipant.ts,0.00021843145412939462,21,1,1,0.0,0.00253592561284869,0,NONE,
781,src/frontend/src/layout/Centered.tsx,0.00021843145412939462,21,2,1,0.0,0.00253592561284869,0,NONE,
782,src/frontend/src/utils/languages.ts,0.00021843145412939462,21,2,1,0.0,0.00253592561284869,0,NONE,
783,src/helm/impress/templates/backend_svc.yaml,0.00021843145412939462,21,1,1,0.0,0.00253592561284869,0,NONE,
784,src/helm/impress/templates/frontend_svc.yaml,0.00021843145412939462,21,1,1,0.0,0.00253592561284869,0,NONE,
785,src/helm/meet/templates/summary_svc.yaml,0.00021843145412939462,21,1,1,0.0,0.00253592561284869,0,NONE,
786,src/sdk/library/.eslintrc.cjs,0.00021843145412939462,21,1,1,0.0,0.00253592561284869,0,NONE,
787,src/backend/core/tests/authentication/test_urls.py,0.00020802995631370917,20,2,2,0.0,0.00253592561284869,0,NONE,
788,src/frontend/src/features/recording/api/fetchRecording.ts,0.00020802995631370917,20,3,1,0.0,0.00253592561284869,0,NONE,
789,src/frontend/src/features/rooms/livekit/hooks/useNoiseReductionAvailable.ts,0.00020802995631370917,20,3,1,0.0,0.00253592561284869,0,NONE,
790,src/frontend/src/features/rooms/livekit/hooks/useTelephony.ts,0.00020802995631370917,20,1,1,0.0,0.00253592561284869,0,NONE,
791,src/frontend/src/features/sdk/utils/types.ts,0.00020802995631370917,20,2,1,0.0,0.00253592561284869,0,NONE,
792,src/frontend/src/features/settings/components/SettingsDialogProvider.tsx,0.00020802995631370917,20,1,1,0.0,0.00253592561284869,0,NONE,
793,src/frontend/src/primitives/FieldDescription.tsx,0.00020802995631370917,20,1,1,0.0,0.00253592561284869,0,NONE,
794,src/frontend/src/utils/useIsMobile.ts,0.00020802995631370917,20,1,1,0.0,0.00253592561284869,0,NONE,
795,src/summary/summary/api/main.py,0.00020802995631370917,20,2,2,0.0,0.00253592561284869,0,NONE,
796,src/frontend/src/components/icons/BlurOnStrong.tsx,0.0001976284584980237,19,2,2,0.0,0.00253592561284869,0,NONE,
797,src/frontend/src/features/rooms/api/muteParticipants.ts,0.0001976284584980237,19,1,1,0.0,0.00253592561284869,0,NONE,
798,src/frontend/src/features/rooms/index.ts,0.0001976284584980237,19,8,2,0.0,0.00253592561284869,0,NONE,
799,src/frontend/src/features/rooms/livekit/api/lowerHandParticipants.ts,0.0001976284584980237,19,2,1,0.0,0.00253592561284869,0,NONE,
800,src/frontend/src/features/rooms/livekit/hooks/useCanPublishTrack.ts,0.0001976284584980237,19,2,1,0.0,0.00253592561284869,0,NONE,
801,src/frontend/src/hooks/useDelayUnmount.tsx,0.0001976284584980237,19,1,1,0.0,0.00253592561284869,0,NONE,
802,src/frontend/src/primitives/Bold.tsx,0.0001976284584980237,19,2,1,0.0,0.00253592561284869,0,NONE,
803,src/summary/summary/security.py,0.0001976284584980237,19,1,1,0.0,0.00253592561284869,0,NONE,
804,src/backend/core/migrations/0003_alter_room_configuration.py,0.00018722696068233826,18,1,1,0.0,0.00253592561284869,0,NONE,
805,src/backend/core/migrations/0007_recording_mode.py,0.00018722696068233826,18,1,1,0.0,0.00253592561284869,0,NONE,
806,src/backend/core/migrations/0009_alter_recording_status.py,0.00018722696068233826,18,1,1,0.0,0.00253592561284869,0,NONE,
807,src/backend/core/migrations/0012_alter_room_access_level.py,0.00018722696068233826,18,1,1,0.0,0.00253592561284869,0,NONE,
808,src/backend/core/migrations/0016_recording_options.py,0.00018722696068233826,18,1,1,0.0,0.00253592561284869,0,NONE,
809,src/backend/core/migrations/0018_rename_active_application_is_active.py,0.00018722696068233826,18,1,1,0.0,0.00253592561284869,0,NONE,
810,src/backend/core/tests/conftest.py,0.00018722696068233826,18,3,2,0.0,0.00253592561284869,0,NONE,
811,src/backend/demo/data/template/css.txt,0.00018722696068233826,18,1,1,0.0,0.00253592561284869,0,NONE,
812,src/backend/demo/tests/test_commands_create_demo.py,0.00018722696068233826,18,1,1,0.0,0.00253592561284869,0,NONE,
813,src/frontend/src/features/recording/hooks/useRoomMetadata.ts,0.00018722696068233826,18,1,1,0.0,0.00253592561284869,0,NONE,
814,src/frontend/src/features/rooms/livekit/hooks/useResolveDefaultDevice.ts,0.00018722696068233826,18,1,1,0.0,0.00253592561284869,0,NONE,
815,src/frontend/src/primitives/Link.tsx,0.00018722696068233826,18,1,1,0.0,0.00253592561284869,0,NONE,
816,src/frontend/src/stores/participants.ts,0.00018722696068233826,18,2,1,0.0,0.00253592561284869,0,NONE,
817,src/frontend/visio/.eslintrc.cjs,0.00018722696068233826,18,1,1,0.0,0.00253592561284869,0,NONE,
818,UPGRADE.md,0.0001768254628666528,17,1,1,0.0,0.00253592561284869,0,NONE,
819,src/backend/core/recording/event/exceptions.py,0.0001768254628666528,17,1,1,0.0,0.00253592561284869,0,NONE,
820,src/backend/impress/wsgi.py,0.0001768254628666528,17,1,1,0.0,0.00253592561284869,0,NONE,
821,src/frontend/src/components/icons/BlurOn.tsx,0.0001768254628666528,17,2,2,0.0,0.00253592561284869,0,NONE,
822,src/frontend/src/features/notifications/NotificationDuration.ts,0.0001768254628666528,17,4,2,0.0,0.00253592561284869,0,NONE,
823,src/frontend/src/features/reactions/types.ts,0.0001768254628666528,17,1,1,0.0,0.00253592561284869,0,NONE,
824,src/frontend/src/features/recording/hooks/useHumanizeRecordingMaxDuration.ts,0.0001768254628666528,17,2,1,0.0,0.00253592561284869,0,NONE,
825,src/frontend/src/features/rooms/livekit/hooks/useHasTranscriptAccess.ts,0.0001768254628666528,17,1,1,0.0,0.00253592561284869,0,NONE,
826,src/sdk/library/CONTRIBUTING.md,0.0001768254628666528,17,1,1,0.0,0.00253592561284869,0,NONE,
827,docker/files/usr/local/etc/gunicorn/impress.py,0.00016642396505096735,16,1,1,0.0,0.00253592561284869,0,NONE,
828,src/backend/setup.py,0.00016642396505096735,16,3,2,0.0,0.00253592561284869,0,NONE,
829,src/frontend/src/features/rooms/livekit/hooks/useRoomData.ts,0.00016642396505096735,16,2,1,0.0,0.00253592561284869,0,NONE,
830,src/frontend/src/locales/fr/sdk.json,0.00016642396505096735,16,3,2,0.0,0.00253592561284869,0,NONE,
831,src/frontend/src/vite-env.d.ts,0.00016642396505096735,16,5,2,0.0,0.00253592561284869,0,NONE,
832,src/helm/extra/templates/postgresql.yaml,0.00016642396505096735,16,3,3,0.0,0.00253592561284869,0,NONE,
833,src/tsclient/scripts/openapi-typescript-codegen/generate_api_client_local.sh,0.00016642396505096735,16,2,2,0.0,0.00253592561284869,0,NONE,
834,bin/buildpack_start.sh,0.00015602246723528187,15,1,1,0.0,0.00253592561284869,0,NONE,
835,bin/validate-helm-configuration.sh,0.00015602246723528187,15,2,2,0.0,0.00253592561284869,0,NONE,
836,docs/installation/kubernetes.md,0.00015602246723528187,15,3,2,0.0,0.00253592561284869,0,NONE,
837,env.d/development/kc_postgresql.dist,0.00015602246723528187,15,2,2,0.0,0.00253592561284869,0,NONE,
838,env.d/development/postgresql.dist,0.00015602246723528187,15,2,2,0.0,0.00253592561284869,0,NONE,
839,src/frontend/src/features/auth/api/updateUserPreferences.ts,0.00015602246723528187,15,1,1,0.0,0.00253592561284869,0,NONE,
840,src/frontend/src/features/recording/hooks/useIsRecordingTransitioning.ts,0.00015602246723528187,15,2,1,0.0,0.00253592561284869,0,NONE,
841,src/frontend/src/features/recording/types.ts,0.00015602246723528187,15,2,1,0.0,0.00253592561284869,0,NONE,
842,src/frontend/src/features/rooms/livekit/hooks/useIsRecordingTransitioning.ts,0.00015602246723528187,15,1,1,0.0,0.00253592561284869,0,NONE,
843,src/helm/meet/templates/backend_job.yaml,0.00015602246723528187,15,2,2,0.0,0.00253592561284869,0,NONE,
844,src/helm/meet/templates/extra-objects.yaml,0.00015602246723528187,15,1,1,0.0,0.00253592561284869,0,NONE,
845,src/sdk/library/src/Types.ts,0.00015602246723528187,15,3,2,0.0,0.00253592561284869,0,NONE,
846,src/summary/summary/core/locales/strings.py,0.00015602246723528187,15,1,1,0.0,0.00253592561284869,0,NONE,
847,bin/update_openapi_schema,0.00014562096941959641,14,2,2,0.0,0.00253592561284869,0,NONE,
848,src/backend/core/migrations/0002_create_pg_trgm_extension.py,0.00014562096941959641,14,1,1,0.0,0.00253592561284869,0,NONE,
849,src/frontend/src/components/BackToHome.tsx,0.00014562096941959641,14,1,1,0.0,0.00253592561284869,0,NONE,
850,src/frontend/src/features/rooms/livekit/hooks/useHasScreenRecordingAccess.ts,0.00014562096941959641,14,1,1,0.0,0.00253592561284869,0,NONE,
851,src/frontend/src/locales/en/sdk.json,0.00014562096941959641,14,2,2,0.0,0.00253592561284869,0,NONE,
852,src/frontend/src/locales/nl/sdk.json,0.00014562096941959641,14,2,2,0.0,0.00253592561284869,0,NONE,
853,src/frontend/src/styles/a11y.ts,0.00014562096941959641,14,1,1,0.0,0.00253592561284869,0,NONE,
854,src/frontend/src/utils/translation.ts,0.00014562096941959641,14,1,1,0.0,0.00253592561284869,0,NONE,
855,src/helm/env.d/dev-dinum/values.secrets.yaml,0.00014562096941959641,14,2,1,0.0,0.00253592561284869,0,NONE,
856,src/helm/env.d/dev-keycloak/values.secrets.yaml,0.00014562096941959641,14,3,2,0.0,0.00253592561284869,0,NONE,
857,src/helm/extra/templates/keydb.yaml,0.00014562096941959641,14,2,2,0.0,0.00253592561284869,0,NONE,
858,src/helm/extra/templates/summary_keydb.yaml,0.00014562096941959641,14,2,2,0.0,0.00253592561284869,0,NONE,
859,src/helm/meet/templates/media_files_svc.yaml,0.00014562096941959641,14,1,1,0.0,0.00253592561284869,0,NONE,
860,src/helm/meet/templates/media_svc.yaml,0.00014562096941959641,14,1,1,0.0,0.00253592561284869,0,NONE,
861,src/summary/summary/core/celery_config.py,0.00014562096941959641,14,2,1,0.0,0.00253592561284869,0,NONE,
862,env.d/production.dist/kc_postgresql,0.00013521947160391096,13,1,1,0.0,0.00253592561284869,0,NONE,
863,src/backend/meet/celery_app.py,0.00013521947160391096,13,3,1,0.0,0.00253592561284869,0,NONE,
864,src/frontend/src/features/reactions/hooks/useReactionsToolbar.ts,0.00013521947160391096,13,1,1,0.0,0.00253592561284869,0,NONE,
865,src/frontend/src/features/recording/components/RecordingProvider.tsx,0.00013521947160391096,13,2,1,0.0,0.00253592561284869,0,NONE,
